educ,wrkstat,income,alcmon,verep,analwt_c2,bngdrkmon,coutyp4,catag3,vestr,mrjmon,mrjflag,irsex2,YearNew
2,4,1,0,2,15179,0,3,5,40021,0,1,1,0
4,1,4,1,2,15357,0,1,5,40021,0,0,0,0
1,3,1,1,2,2710,1,3,2,40021,0,0,0,0
3,1,1,1,2,355,1,3,2,40021,0,0,1,0
4,1,4,1,2,13996,1,1,3,40021,0,1,1,0
3,4,1,1,2,1429,0,3,2,40021,0,0,0,0
2,4,1,0,2,9008,0,1,2,40021,0,0,1,0
1,4,4,1,2,10921,1,1,4,40021,1,1,0,0
4,2,4,1,2,9388,1,2,5,40021,0,0,1,0
3,2,1,1,2,765,0,2,2,40021,1,1,1,0
4,2,4,1,2,5767,0,3,5,40021,0,0,1,0
4,1,4,1,2,15060,0,2,2,40021,1,1,0,0
2,1,2,0,2,4598,0,2,3,40021,0,1,0,0
2,1,2,0,2,1855,0,2,3,40021,0,0,1,0
1,3,1,0,2,2888,0,2,2,40021,0,1,0,0
2,2,4,1,2,2129,1,1,2,40021,1,1,0,0
4,2,3,0,2,9445,0,1,4,40021,0,0,1,0
4,4,3,1,2,17541,0,2,5,40021,0,1,0,0
4,1,4,1,2,12532,1,1,3,40021,0,1,1,0
3,2,2,1,2,3528,0,2,2,40021,0,1,0,0
2,3,1,1,2,2430,1,1,2,40021,0,1,0,0
4,1,2,0,2,5930,0,1,2,40021,0,0,1,0
3,4,1,0,2,22991,0,1,5,40021,0,1,1,0
2,1,4,0,2,19506,0,1,3,40021,0,0,0,0
4,4,4,0,2,7535,0,3,5,40021,0,1,1,0
3,1,2,0,2,7741,0,2,4,40021,0,0,1,0
1,4,2,0,2,11671,0,2,4,40021,1,1,1,0
4,1,4,1,2,12556,0,2,5,40021,0,1,1,0
1,4,1,0,2,5916,0,1,5,40021,0,0,1,0
2,2,1,1,2,687,1,3,2,40021,0,0,1,0
3,2,4,1,2,4749,1,1,2,40021,1,1,0,0
3,3,2,1,2,6451,0,1,4,40021,0,1,0,0
3,2,2,0,2,2056,0,3,2,40021,0,0,1,0
2,2,4,0,2,2012,0,1,2,40021,0,0,1,0
2,1,1,1,2,4339,1,2,4,40021,0,1,0,0
4,1,4,1,2,2382,1,2,3,40021,0,1,0,0
4,4,3,0,2,7603,0,1,3,40021,0,1,1,0
4,2,4,0,2,4686,0,2,4,40021,0,0,1,0
3,2,3,0,2,10526,0,1,4,40021,0,0,1,0
2,2,4,0,2,9896,0,1,4,40021,0,1,0,0
3,1,4,1,2,18522,0,1,5,40021,0,0,1,0
2,1,1,0,2,1104,0,3,2,40021,0,1,1,0
2,1,2,1,2,172,0,1,2,40021,0,1,1,0
2,4,1,1,2,1519,1,2,2,40021,0,0,0,0
3,1,2,1,2,7803,0,1,3,40021,1,1,1,0
1,1,2,1,2,3283,1,2,5,40021,0,1,0,0
3,2,1,1,2,3934,0,3,4,40021,0,1,1,0
4,1,4,1,2,838,0,1,3,40021,0,0,0,0
3,1,1,1,2,718,0,3,2,40021,0,1,1,0
4,1,4,1,2,9324,0,1,4,40021,0,1,0,0
2,4,2,0,2,9429,0,3,5,40021,0,0,0,0
4,2,3,0,2,18226,0,1,5,40021,0,1,0,0
3,4,2,0,2,7925,0,1,4,40021,0,0,1,0
4,1,4,1,2,12438,1,2,4,40021,0,1,1,0
4,3,3,1,2,3120,1,1,3,40021,0,0,0,0
3,2,4,1,2,2018,1,1,2,40021,0,1,0,0
2,4,2,1,2,4294,1,1,2,40021,0,1,1,0
4,2,4,1,2,2833,1,2,2,40021,0,1,1,0
3,1,4,1,2,3724,0,3,4,40021,0,1,0,0
3,4,3,0,2,5124,0,1,2,40021,0,0,1,0
2,1,3,0,2,1707,0,1,3,40021,0,0,0,0
3,1,3,0,2,4010,0,3,2,40021,0,0,1,0
3,4,1,1,2,2319,1,3,2,40021,1,1,0,0
4,1,3,1,2,4633,0,1,4,40021,0,0,1,0
4,1,3,1,2,4165,0,2,3,40021,0,0,0,0
1,4,2,1,2,549,0,1,2,40021,1,1,1,0
3,4,1,1,2,1033,0,3,2,40021,0,0,0,0
2,1,1,1,2,575,1,3,2,40021,0,1,1,0
2,4,1,1,2,20294,1,1,4,40021,0,0,1,0
3,4,2,1,2,13238,0,3,5,40021,0,0,0,0
1,1,4,1,2,2375,1,3,3,40021,0,1,0,0
4,1,3,0,2,2577,0,3,2,40021,0,0,1,0
3,1,4,0,2,15444,0,1,3,40021,1,1,1,0
3,4,2,1,2,16027,0,2,5,40021,0,1,1,0
3,3,3,0,2,12026,0,1,5,40021,0,1,0,0
3,1,3,1,2,2359,0,1,3,40021,0,0,0,1
4,2,2,0,2,19423,0,2,5,40021,0,1,1,1
4,4,2,1,2,11334,1,3,5,40021,1,1,0,1
1,3,1,0,2,4134,0,1,4,40021,0,0,0,1
3,4,2,1,2,4403,0,2,4,40021,0,0,1,1
4,4,2,0,2,10922,0,1,4,40021,0,0,1,1
4,4,2,1,2,9845,0,1,5,40021,0,1,0,1
2,1,1,0,2,2102,0,3,2,40021,0,0,0,1
3,4,4,1,2,39517,0,1,5,40021,0,0,0,1
3,1,2,1,2,5426,1,3,4,40021,0,0,0,1
3,1,2,0,2,9511,0,3,5,40021,0,1,1,1
3,1,4,1,2,941,1,3,2,40021,0,1,1,1
4,4,4,1,2,10288,1,2,3,40021,0,0,1,1
1,3,1,0,2,3481,0,1,4,40021,1,1,0,1
3,4,2,0,2,3665,0,3,3,40021,0,1,0,1
3,4,1,0,2,10633,0,2,5,40021,0,1,0,1
1,1,2,1,2,207,0,2,4,40021,0,0,1,1
3,4,1,1,2,904,1,3,2,40021,1,1,0,1
3,1,2,1,2,4493,1,2,4,40021,0,1,1,1
2,4,1,0,2,5061,0,2,3,40021,0,1,1,1
4,2,4,0,2,31060,0,1,5,40021,0,1,0,1
2,2,2,1,2,3899,0,3,4,40021,0,0,1,1
1,4,1,0,2,13036,0,1,4,40021,0,0,0,1
4,4,4,0,2,22583,0,1,5,40021,0,0,0,1
2,4,4,0,2,6019,0,1,2,40021,0,0,0,1
1,4,1,0,2,847,0,3,2,40021,1,1,0,1
2,1,4,0,2,7124,0,1,2,40021,0,0,1,1
3,4,2,1,2,13439,1,1,4,40021,1,1,1,1
4,2,3,0,2,8015,0,1,3,40021,0,0,1,1
4,2,1,1,2,1661,1,2,2,40021,1,1,1,1
4,4,2,0,2,8444,0,1,5,40021,0,0,1,1
3,2,3,0,2,11071,0,3,5,40021,0,1,0,1
1,4,1,1,2,13378,0,3,5,40021,0,1,0,1
4,2,4,0,2,2641,0,1,4,40021,0,0,1,1
1,1,2,0,2,4856,0,1,4,40021,0,0,1,1
3,1,2,1,2,4156,0,1,4,40021,0,1,1,1
4,1,4,1,2,21741,0,1,5,40021,0,1,1,1
3,1,3,0,2,28042,0,1,5,40021,0,0,1,1
3,1,2,1,2,982,1,3,2,40021,1,1,1,1
2,1,2,1,2,4868,0,1,2,40021,0,0,0,1
3,1,2,1,2,1470,1,1,2,40021,0,0,0,1
3,4,1,1,2,8936,0,2,5,40021,0,0,1,1
4,1,4,1,2,5983,1,1,4,40021,0,0,1,1
2,2,1,0,2,3042,0,3,4,40021,0,0,0,1
3,1,2,1,2,5937,0,3,4,40021,0,0,0,1
2,1,2,0,2,15654,0,1,5,40021,0,0,1,1
4,4,3,1,2,10068,0,1,5,40021,0,1,0,1
3,4,2,0,2,23287,0,1,5,40021,0,0,1,1
3,1,1,1,2,2414,0,3,2,40021,1,1,1,1
4,2,2,1,2,5306,0,2,3,40021,0,1,1,1
4,1,4,1,2,27244,0,1,5,40021,0,1,0,1
3,1,1,0,2,6639,0,2,4,40021,0,0,1,1
3,4,2,0,2,13949,0,2,5,40021,0,1,0,1
3,4,1,0,2,21509,0,1,5,40021,0,0,1,1
4,4,2,1,2,4088,0,1,2,40021,0,0,0,1
4,4,4,1,2,18337,0,1,5,40021,0,1,0,1
3,1,4,1,2,14323,0,1,4,40021,0,0,0,1
1,4,1,0,2,5740,0,3,2,40021,0,0,0,1
1,2,4,1,2,2221,1,2,2,40021,1,1,1,1
3,2,2,0,2,5916,0,2,5,40021,0,1,0,1
4,2,1,1,2,5057,1,2,2,40021,1,1,0,1
4,4,4,0,2,16096,0,1,5,40021,0,0,0,1
1,4,2,0,2,10908,0,1,5,40021,0,0,1,1
4,4,3,0,2,8891,0,3,5,40021,0,0,1,1
3,1,3,1,2,19416,0,1,5,40021,0,1,1,1
2,2,1,0,2,1199,0,3,2,40021,0,0,1,1
1,2,4,1,2,2266,1,2,2,40021,1,1,0,1
2,2,2,1,2,4391,1,2,3,40021,0,1,1,1
3,4,3,1,2,3315,1,1,2,40021,0,1,1,1
1,3,1,0,2,1432,0,3,2,40021,0,0,1,1
2,1,2,0,2,10143,0,2,5,40021,0,1,1,1
3,1,3,1,2,4438,1,1,2,40021,0,0,1,1
1,3,2,0,2,6902,0,1,2,40021,1,1,0,1
3,2,1,0,2,909,0,3,2,40021,0,1,0,1
3,1,2,1,2,7716,0,1,3,40021,0,1,1,1
3,2,2,1,2,2543,0,3,4,40021,0,1,1,1
1,4,2,0,2,150,0,1,2,40021,0,1,0,1
3,1,3,0,2,2746,0,1,2,40021,0,0,0,1
2,4,4,0,2,1563,0,3,2,40021,0,1,1,1
4,1,4,0,2,7287,0,2,4,40021,0,0,0,1
2,1,4,1,2,3345,1,3,3,40021,0,1,0,1
4,1,4,1,2,4326,1,2,4,40021,0,1,1,1
3,1,2,0,2,3912,0,1,3,40021,0,0,0,1
3,1,4,1,2,1229,0,1,4,40021,0,0,1,1
1,4,3,0,2,5154,0,3,4,40021,0,0,0,1
2,1,4,0,2,8743,0,3,5,40021,0,0,1,1
1,4,2,1,2,1283,1,1,2,40021,0,1,1,1
4,1,3,1,2,4145,0,1,2,40021,0,0,0,1
4,1,2,0,2,10860,0,2,5,40021,0,1,1,1
2,4,4,0,2,5625,0,2,3,40021,0,1,1,1
3,2,2,1,2,11836,1,1,3,40021,0,1,1,1
2,1,1,1,2,8417,1,3,4,40021,1,1,0,1
3,4,2,0,2,13170,0,3,5,40021,0,0,1,1
4,1,2,0,2,32453,0,1,5,40021,0,0,1,1
2,1,1,0,2,6237,0,1,3,40021,0,1,0,1
3,4,1,1,2,4747,1,2,2,40021,0,0,1,1
3,4,4,0,2,14091,0,1,4,40021,1,1,0,1
3,1,4,1,2,11138,1,3,5,40021,0,1,0,1
3,4,4,1,2,12112,0,2,5,40021,0,1,0,1
3,1,4,1,2,5127,0,3,4,40021,0,0,1,1
2,1,2,1,2,2265,0,2,2,40021,1,1,0,1
3,1,1,0,2,350,0,1,2,40021,0,0,1,1
3,4,2,0,2,6210,0,1,4,40021,0,0,1,1
3,3,2,1,2,1290,0,2,2,40021,0,0,0,1
3,4,1,1,2,13180,0,1,4,40021,0,1,1,1
1,4,1,1,2,2203,1,1,2,40021,0,0,1,1
3,1,4,0,2,4273,0,3,3,40021,0,0,1,1
3,1,4,1,2,6428,1,2,4,40021,0,1,1,1
4,4,3,0,2,14931,0,1,5,40021,0,0,1,1
2,1,1,1,2,3072,1,2,2,40021,1,1,0,1
3,1,4,1,2,9236,0,1,3,40021,0,1,0,1
4,1,3,1,2,3299,0,1,2,40021,0,1,0,1
3,2,1,1,2,485,1,3,2,40021,1,1,1,1
4,1,3,1,2,9941,1,1,4,40021,0,1,0,1
4,1,2,1,2,13068,0,3,5,40021,0,1,0,1
3,2,4,1,2,5105,1,1,2,40021,1,1,0,1
1,4,1,0,2,6487,0,2,5,40021,0,0,1,1
4,1,4,1,2,6411,1,1,3,40021,0,1,1,1
3,4,4,0,2,9589,0,2,4,40021,0,0,1,1
4,2,4,1,2,3554,0,2,4,40021,0,1,1,1
3,2,2,1,2,4180,1,1,3,40021,0,1,0,1
2,1,2,0,2,853,0,2,2,40021,1,1,0,1
4,1,4,1,2,3222,0,1,2,40021,0,0,0,1
4,1,4,1,2,18181,1,2,5,40021,1,1,1,1
4,4,2,0,2,11074,0,2,5,40021,0,0,1,1
2,3,2,0,2,13365,0,1,4,40021,0,0,0,1
3,2,2,1,2,2288,1,3,4,40021,0,1,1,1
4,1,4,1,2,20266,0,2,5,40021,0,0,0,1
2,1,3,1,2,2897,0,1,2,40021,1,1,0,1
4,1,3,1,2,24250,0,3,5,40021,0,0,0,1
3,3,1,1,2,1254,0,1,2,40021,1,1,0,1
2,4,1,0,2,678,0,1,2,40021,0,0,1,1
2,2,1,1,2,237,1,1,3,40021,0,1,0,1
1,1,2,1,2,63,1,1,2,40021,0,1,0,1
2,1,3,0,2,1698,0,3,2,40021,0,0,0,1
3,4,1,1,2,504,0,2,2,40021,1,1,0,1
2,1,2,0,2,4361,0,2,4,40021,0,1,1,1
3,4,1,0,2,990,0,3,2,40021,0,1,1,1
2,4,1,0,2,8487,0,3,5,40021,0,1,1,1
3,2,3,0,2,7506,0,1,2,40021,1,1,1,1
1,4,2,1,2,6595,0,2,5,40021,0,1,1,1
1,4,2,0,2,3568,0,3,2,40021,0,0,0,1
2,4,3,0,2,7932,0,3,5,40021,0,0,1,1
2,3,4,1,2,794,0,1,2,40021,0,0,1,1
2,1,2,0,2,6574,0,1,2,40021,0,0,0,1
1,3,4,0,2,25606,0,1,5,40021,0,0,1,1
3,1,2,1,2,5431,0,1,4,40021,0,1,1,1
2,4,1,1,2,6705,1,1,4,40021,1,1,1,1
2,3,3,0,2,3360,0,1,4,40021,0,0,1,1
3,2,4,1,2,4759,1,1,2,40021,1,1,0,1
3,1,4,1,2,9042,0,1,4,40021,0,0,0,1
3,4,4,1,2,1818,1,2,2,40021,1,1,1,1
4,4,4,1,2,25273,0,1,5,40021,0,0,1,1
4,1,4,1,2,3075,1,2,3,40021,0,1,1,1
4,4,2,1,2,18101,0,2,5,40021,0,0,1,1
4,1,4,1,2,3679,1,3,3,40021,0,0,0,1
3,1,3,0,2,1097,0,2,2,40021,0,0,0,1
4,1,3,1,2,3765,0,1,3,40021,0,0,0,1
2,2,2,1,2,5038,1,1,2,40021,1,1,0,1
3,4,2,0,2,3683,0,1,3,40021,0,1,1,1
2,1,3,1,2,4947,1,3,2,40021,0,1,0,1
4,1,4,1,2,3454,1,2,2,40021,0,0,0,1
1,1,2,1,2,7669,1,1,4,40021,0,1,0,1
4,1,3,0,2,3177,0,1,2,40021,0,1,1,1
3,2,1,0,2,3603,0,2,2,40021,0,1,1,1
4,2,2,0,2,6812,0,3,5,40021,0,0,1,1
2,4,3,0,2,8797,0,3,5,40021,0,0,1,1
1,1,4,1,2,18168,0,1,4,40021,0,0,0,1
4,2,4,0,2,495,0,1,2,40021,0,0,1,1
3,1,2,1,2,7539,1,1,2,40021,0,0,1,1
3,4,3,0,2,10620,0,1,5,40021,0,0,1,1
4,1,4,0,2,18528,0,1,4,40021,0,0,1,1
2,1,1,1,2,4820,1,1,3,40021,0,1,0,1
4,1,4,1,2,3911,0,1,4,40021,0,1,1,1
2,1,2,1,2,3302,1,2,2,40021,1,1,0,1
2,2,4,0,2,5233,0,1,2,40021,0,0,0,1
4,4,1,0,2,1464,0,1,4,40021,0,0,0,1
3,1,3,1,2,3096,1,1,2,40021,1,1,0,1
2,4,2,0,2,4551,0,3,4,40021,0,1,0,1
4,1,4,0,2,3744,0,1,4,40021,0,0,0,1
2,3,4,0,2,123,0,1,2,40021,0,0,1,1
3,4,1,1,2,2062,0,1,2,40021,1,1,0,1
4,1,4,0,2,5428,0,1,3,40021,0,0,0,1
4,1,4,1,2,2433,1,1,2,40021,0,1,1,1
3,1,2,1,2,2249,1,2,2,40021,1,1,1,1
3,4,1,0,2,2871,0,2,2,40021,0,0,0,1
2,1,3,1,2,25835,1,2,5,40021,0,0,0,1
3,1,2,1,2,579,0,1,2,40021,0,1,0,1
4,1,4,1,2,3404,1,3,4,40021,0,1,1,1
3,1,2,1,2,5859,0,1,2,40021,1,1,1,1
1,1,3,1,2,13623,1,1,3,40021,0,0,0,1
4,1,4,1,2,10876,1,2,5,40021,0,0,1,1
2,1,4,1,2,7623,0,3,4,40021,0,1,0,1
1,3,1,1,2,3770,1,2,2,40021,0,0,1,1
2,4,4,0,2,6912,0,1,3,40021,0,0,0,1
2,1,4,0,2,4343,0,1,2,40021,0,0,1,1
2,1,2,1,2,5856,1,1,3,40021,0,1,1,1
4,4,4,1,2,13930,0,1,5,40021,0,1,0,1
2,4,2,0,2,8892,0,1,5,40021,0,0,1,1
1,4,2,0,2,1464,0,3,2,40021,0,0,1,1
3,1,4,0,2,7692,0,1,4,40021,0,1,0,1
2,1,4,1,2,1382,1,1,4,40021,1,1,0,1
4,1,4,1,2,29188,0,2,5,40021,0,1,0,1
4,2,4,0,2,12642,0,1,5,40021,0,0,1,1
1,3,2,0,2,4812,0,3,2,40021,0,0,1,1
4,4,3,0,2,15917,0,1,5,40021,0,0,0,1
4,1,4,1,2,13806,1,1,4,40021,0,0,1,1
4,4,4,0,2,15830,0,2,5,40021,0,0,1,1
3,1,3,1,2,2621,0,1,2,40021,0,1,1,1
4,1,4,0,2,12335,0,1,4,40021,0,0,1,1
1,4,4,0,2,7316,0,1,3,40021,0,0,1,1
1,1,3,1,2,23794,0,1,5,40021,0,0,0,1
3,1,2,1,2,1310,1,3,2,40021,0,1,1,1
2,2,1,1,2,10065,0,3,5,40021,0,0,1,1
3,1,3,1,2,1985,1,1,3,40021,0,1,0,1
3,3,2,1,2,2627,1,1,4,40021,0,1,1,1
2,2,4,0,2,6352,0,1,2,40021,0,0,0,1
2,2,4,0,2,3776,0,1,2,40021,0,0,1,1
1,2,4,0,2,25938,0,1,5,40021,0,0,0,1
3,3,3,0,2,1574,0,1,2,40021,0,0,0,1
3,4,2,1,2,5393,0,1,3,40021,0,1,1,1
4,1,2,1,2,4000,0,2,2,40021,0,0,1,1
4,1,4,1,2,6016,1,2,3,40021,1,1,1,1
2,1,2,0,2,11498,0,1,4,40021,0,0,1,1
3,4,1,0,2,956,0,3,2,40021,1,1,0,1
1,2,2,0,2,1457,0,1,4,40021,0,1,0,1
4,1,4,1,2,12491,0,2,5,40021,0,1,0,1
2,4,2,0,2,4009,0,1,2,40021,0,0,1,1
3,4,1,0,2,816,0,1,4,40021,0,0,1,1
3,4,3,0,2,8936,0,3,5,40021,0,0,0,1
2,1,3,1,2,8318,1,2,5,40021,0,1,0,1
4,1,2,1,2,6120,1,2,4,40021,1,1,1,1
1,4,2,0,2,1220,0,1,2,40021,0,0,1,1
3,2,4,1,2,1397,0,2,2,40021,0,1,1,1
4,1,2,0,2,11341,0,1,3,40021,0,0,0,1
2,2,3,0,2,4634,0,3,3,40021,0,1,1,1
3,2,4,1,2,5025,1,3,4,40021,1,1,0,1
3,3,3,0,2,2328,0,2,4,40021,0,0,1,1
3,4,4,1,2,26658,0,1,5,40021,0,1,0,1
1,2,4,1,2,1608,1,3,2,40021,1,1,0,1
2,4,1,0,2,6024,0,3,5,40021,0,1,1,1
4,4,4,1,2,14738,0,1,5,40021,0,0,0,1
4,1,3,1,2,3519,1,3,3,40021,0,0,0,1
3,4,4,0,2,1650,0,1,3,40021,0,0,0,1
2,1,4,1,2,18616,0,2,5,40021,0,1,0,1
3,1,3,1,2,9773,0,3,5,40021,0,1,1,1
2,4,2,0,2,2259,0,1,2,40021,0,0,0,1
4,1,4,1,2,22657,1,2,5,40021,0,0,0,1
4,4,1,1,2,14303,0,1,5,40021,0,0,0,1
4,1,4,1,2,5420,1,2,3,40021,0,1,1,1
3,4,1,0,2,881,0,3,2,40021,0,0,1,1
3,1,2,0,2,1467,0,3,2,40021,0,0,0,1
2,1,2,0,2,4575,0,1,2,40021,0,1,0,1
4,1,4,0,2,14517,0,1,3,40021,0,0,1,1
2,2,2,1,2,3781,1,2,3,40021,0,1,0,1
2,1,1,0,2,1567,0,1,2,40021,0,0,0,1
4,4,4,1,2,3581,0,1,4,40021,0,1,1,1
4,1,4,1,2,8323,1,3,4,40021,0,0,0,1
3,1,2,0,2,5045,0,1,3,40021,0,0,1,1
3,1,2,1,2,4318,1,3,4,40021,1,1,0,1
2,1,2,1,2,5231,1,3,3,40021,0,0,1,1
2,1,1,0,2,1480,0,1,2,40021,0,1,1,1
2,2,3,0,2,20337,0,1,3,40021,0,1,0,1
2,2,2,0,2,4850,0,2,2,40021,0,0,0,1
2,1,3,1,2,5761,1,3,4,40021,0,1,0,1
2,1,2,0,2,40021,0,1,5,40021,0,0,0,1
3,1,3,0,2,8809,0,1,3,40021,0,0,1,1
4,1,4,1,2,4832,0,3,3,40021,0,1,1,1
2,3,2,1,2,12150,1,1,3,40021,0,0,0,1
3,1,3,1,2,5145,0,2,2,40021,0,1,0,1
3,1,4,0,2,14131,0,1,5,40021,0,1,0,1
3,4,4,1,2,4223,1,2,4,40021,1,1,1,1
4,1,4,1,2,5727,0,3,3,40021,1,1,1,1
4,4,3,1,2,10158,0,2,5,40021,0,1,1,1
3,4,1,1,2,850,1,3,2,40021,0,1,1,1
3,1,4,1,2,25713,1,1,5,40021,0,1,0,1
2,1,1,1,2,11512,0,1,3,40021,0,0,0,1
4,1,3,1,2,6061,1,1,4,40021,0,1,1,1
1,1,4,1,2,4369,1,1,2,40021,0,1,1,1
4,1,3,1,2,5706,0,1,2,40021,0,1,1,1
4,1,3,1,2,2788,1,2,2,40021,0,0,1,1
3,4,3,1,2,1233,0,2,2,40021,0,1,1,1
2,1,3,1,2,1694,0,1,2,40021,1,1,1,1
1,4,3,0,2,4401,0,2,3,40021,0,1,1,1
4,3,1,1,2,4985,1,1,2,40021,1,1,1,1
4,1,4,1,2,11075,0,2,4,40021,0,0,0,1
2,1,2,1,2,10998,0,1,4,40021,0,1,1,1
3,4,1,0,2,2905,0,2,2,40021,0,0,1,1
4,1,4,1,2,10203,0,1,3,40021,0,1,1,1
1,4,1,0,2,17930,0,1,5,40021,0,0,1,1
4,1,4,1,2,4440,0,2,3,40021,0,1,1,1
4,4,2,1,2,15513,0,2,5,40021,0,1,0,1
2,1,2,0,2,4607,0,1,5,40021,0,1,1,1
3,4,2,1,2,2104,1,1,2,40021,0,1,1,1
3,1,4,1,2,6125,1,3,4,40021,0,1,0,1
4,1,2,1,2,3598,0,2,2,40021,0,1,0,1
4,1,4,1,2,18693,0,2,5,40021,0,0,1,1
3,2,4,0,2,11886,0,1,5,40021,0,1,1,1
2,2,1,0,2,951,0,3,2,40021,0,0,0,1
2,1,4,1,2,6455,1,3,4,40021,0,1,0,1
2,3,1,1,2,9008,1,2,4,40021,0,1,0,1
3,1,2,0,2,1743,0,2,2,40021,0,0,0,1
3,3,2,0,2,6982,0,1,2,40021,0,0,1,1
3,1,2,1,2,1542,1,1,2,40021,0,0,1,1
2,1,3,1,2,1843,1,1,4,40021,0,1,0,1
2,4,2,1,2,4108,0,2,3,40021,1,1,1,1
1,4,2,1,2,18516,0,2,5,40021,0,0,0,1
3,1,4,0,2,12264,0,1,5,40021,0,0,1,1
4,3,2,1,2,2305,1,1,2,40021,0,1,1,1
4,1,4,1,2,8754,0,1,4,40021,0,0,0,1
1,3,3,0,2,4068,0,1,2,40021,1,1,0,1
4,2,2,1,2,4599,1,2,3,40021,0,1,0,1
1,4,1,1,2,28127,0,1,5,40021,1,1,1,1
3,2,2,1,2,2557,0,1,2,40021,0,1,1,1
3,1,2,1,2,7653,1,1,4,40021,0,1,1,1
3,4,2,1,2,8395,0,1,4,40021,1,1,1,1
3,2,3,1,2,10849,0,3,5,40021,0,0,0,1
3,1,4,1,2,25485,0,2,5,40021,0,1,0,1
3,4,1,0,2,1027,0,3,2,40021,0,0,1,1
3,1,4,1,2,9708,0,1,4,40021,0,0,0,1
3,1,2,1,2,3726,1,2,2,40021,1,1,1,1
2,1,4,1,2,3393,1,1,3,40021,0,0,0,1
2,3,3,1,2,16374,1,1,3,40021,0,1,0,1
4,1,4,1,2,7852,0,3,4,40021,0,1,1,1
4,1,4,1,2,4144,0,1,2,40021,0,0,0,1
2,2,3,1,2,2702,1,1,2,40021,0,1,1,1
3,4,4,0,2,2527,0,1,4,40021,0,0,1,1
3,3,4,1,2,6008,1,1,2,40021,1,1,0,1
2,4,1,0,2,4112,0,1,3,40021,1,1,1,1
4,1,4,1,2,11742,0,1,4,40021,0,0,0,1
2,4,4,0,2,42079,0,1,5,40021,0,0,1,1
3,1,4,0,2,16719,0,1,5,40021,0,1,1,1
3,4,4,1,2,1680,1,3,2,40021,1,1,0,1
4,1,4,1,2,3502,1,2,3,40021,0,0,0,1
4,1,4,1,2,43853,0,1,5,40021,0,0,0,1
4,1,4,1,2,10328,0,1,4,40021,0,1,1,1
3,4,2,1,2,11764,0,2,4,40021,1,1,0,1
2,2,2,1,2,1388,1,2,2,40021,0,0,1,1
3,4,1,0,2,616,0,3,2,40021,0,0,0,1
1,3,1,1,2,16022,1,3,5,40021,1,1,0,1
4,1,4,1,2,5988,0,1,2,40021,0,0,1,1
3,1,3,0,2,3756,0,3,4,40021,0,1,0,1
4,1,4,1,2,6617,0,3,4,40021,0,0,0,1
3,1,4,1,2,5020,1,2,3,40021,1,1,1,1
3,4,1,0,2,839,0,3,2,40021,0,0,0,1
3,1,3,1,2,3014,0,1,2,40021,1,1,1,1
2,1,2,1,2,3479,1,2,3,40021,1,1,0,1
3,2,1,1,2,864,0,3,2,40021,0,1,0,1
3,2,3,1,2,1969,0,3,2,40021,1,1,1,1
3,1,4,0,2,2250,0,2,4,40021,0,0,0,1
3,1,1,1,2,580,1,2,2,40021,1,1,1,1
3,2,3,0,2,6318,0,1,2,40021,0,0,0,1
4,1,2,1,2,3300,0,2,3,40021,0,0,0,1
2,4,4,1,2,17572,1,2,5,40021,0,1,0,1
3,4,1,0,2,5989,0,2,4,40021,0,1,1,1
2,4,2,0,2,10897,0,3,5,40021,0,0,1,1
3,1,4,1,2,1069,1,1,2,40021,0,1,0,1
4,1,3,1,2,6819,0,2,3,40021,0,1,1,1
3,1,3,1,2,4292,1,3,3,40021,1,1,1,1
4,4,4,1,2,13956,0,3,5,40021,0,1,0,1
3,4,1,0,2,11868,0,3,5,40021,0,0,1,1
4,1,3,1,2,5801,0,1,3,40021,0,0,1,1
3,2,1,0,2,1034,0,3,2,40021,0,1,0,1
3,2,1,0,2,441,0,3,2,40021,1,1,1,1
2,2,1,1,2,3037,1,3,2,40021,0,0,1,1
2,4,4,0,2,28281,0,1,5,40021,0,0,1,1
4,4,3,1,2,3266,0,2,3,40021,1,1,0,1
2,1,2,1,2,3340,1,1,2,40021,1,1,0,1
2,4,3,0,2,19093,0,2,5,40021,0,0,1,1
2,1,2,1,2,1258,1,2,4,40021,0,0,1,1
3,1,4,1,2,32986,1,1,5,40021,0,0,0,1
3,1,4,1,2,10975,1,1,3,40021,0,0,0,1
2,4,1,0,2,4491,0,1,4,40021,0,0,1,1
2,2,3,1,2,11641,1,2,5,40021,0,0,0,1
4,1,4,1,2,7118,0,2,4,40021,1,1,0,1
2,1,2,1,2,3725,0,1,3,40021,1,1,1,1
3,1,2,1,2,2606,0,1,2,40021,1,1,1,1
2,4,1,0,2,4686,0,3,2,40021,0,0,0,1
2,4,1,0,2,24263,0,1,5,40021,0,0,0,1
3,2,1,0,2,901,0,3,2,40021,0,1,0,1
